Cloud_Resource_ID,CPU_Utilization (%),Memory_Utilization (%),Network_Traffic (Mbps),Storage_Usage (GB),Auto-Scaling_Action,Scaling_Reason,Deep_Learning_Model,Model_Training_Time (hours),Model_Accuracy (%),Workload_Response_Time (ms),Auto-Scaling_Effectiveness,Auto-Scaling_Decision,Resource_Allocation (%),Auto-Scaling_Policy,Training_Data_Size (GB),Learning_Rate,Activation_Function,Loss_Function,Epochs_Trained
630,9.614420949,58.35311157,480.3862991,913.460582,No Action,High Memory Usage,RNN,12.09143893,64.77617219,62.20896496,27.64196977,No Action,0.927473669,Predictive,5.839612692,0.009341104,Tanh,Cross-Entropy,39
631,21.54208114,32.03245741,198.829946,387.2710212,Scale Up,High Network Traffic,LSTM,3.515912722,97.60448727,98.12979863,33.05272299,No Action,26.93946271,Predictive,82.59605039,0.001788952,Sigmoid,Cross-Entropy,51
632,85.98509639,35.57665649,179.0322269,799.295133,Scale Down,High Memory Usage,LSTM,2.216412445,66.33905472,81.84600366,30.66405428,Scale Up,72.63511634,Predictive,26.80816608,0.007005191,Sigmoid,MSE,55
633,62.67729072,4.712467132,575.9064952,0.084880132,No Action,High Memory Usage,LSTM,21.99412736,59.78166006,62.78908506,31.19896416,Scale Down,17.5927038,Reactive,38.58069929,0.004988589,Tanh,MAE,50
634,54.44549534,77.08039038,877.9135406,632.4084728,Scale Up,High CPU Usage,GAN,20.25406621,55.09439641,51.73251547,23.3016369,Scale Up,22.24898226,Reactive,92.31449085,0.007900137,Sigmoid,MSE,75
635,23.98771407,8.577393827,534.1098549,22.74138162,No Action,High Network Traffic,GAN,5.789295919,70.65465641,20.12767531,37.30954656,Scale Down,36.08528039,Threshold-based,76.09821327,0.003852612,Tanh,MSE,29
636,52.26635981,29.72447764,756.1264591,804.9731398,No Action,High CPU Usage,CNN,11.52649152,55.86668984,8.210037447,88.08761568,Scale Up,92.35176231,Reactive,27.44499463,0.006561921,Leaky ReLU,MSE,89
637,92.59813502,70.03458426,536.7757368,242.749985,Scale Up,High Network Traffic,GAN,8.805748262,57.48832527,27.34988115,76.63865747,Scale Up,15.37125483,Threshold-based,76.04849226,0.002156134,Sigmoid,Cross-Entropy,5
638,0.629902838,89.21462181,363.7517393,242.3798963,No Action,High Memory Usage,LSTM,23.07865129,95.21122057,37.59924791,38.4339852,Scale Down,27.32219018,Threshold-based,7.720887684,0.003585077,Tanh,Cross-Entropy,5
639,23.31382196,2.72333004,971.9546167,644.1235085,Scale Down,High Memory Usage,RNN,23.49739613,59.51283368,68.18263188,1.125530591,No Action,9.507856289,Threshold-based,84.32093032,0.008561654,Tanh,MSE,27
640,14.17652101,99.20226741,547.606367,689.4269466,Scale Down,High Memory Usage,GAN,10.18257483,98.03243389,60.24516395,90.64410806,Scale Up,77.09688064,Threshold-based,18.98665328,0.004991106,Sigmoid,MAE,15
641,74.77420513,40.99476366,724.5668011,702.2963399,Scale Up,High CPU Usage,RNN,21.10234408,50.86924145,83.64428524,47.95843108,No Action,77.49259984,Threshold-based,52.57079931,0.006316163,ReLU,Cross-Entropy,69
642,82.64125431,16.66001233,651.562794,227.4362434,Scale Down,High Network Traffic,LSTM,9.362569269,82.62438038,56.81088633,48.67140833,No Action,31.41921039,Predictive,83.52650715,0.006304476,ReLU,MSE,23
643,66.71902191,19.14375611,114.0272082,948.5932935,Scale Down,High Network Traffic,GAN,15.29457447,54.16583603,37.7818266,45.85876326,Scale Down,67.80778577,Predictive,48.53385717,0.00794429,Sigmoid,MSE,19
644,0.73116893,17.80377272,897.3961624,427.0786111,No Action,High Memory Usage,GAN,2.550621907,92.4860652,94.41069,55.99347619,No Action,75.3614182,Predictive,71.89031826,0.007453237,ReLU,MAE,93
645,59.62411761,62.58398626,325.5022836,892.2777504,No Action,High Memory Usage,CNN,17.09359189,97.28443017,13.80804378,27.04795,Scale Down,27.53504059,Threshold-based,73.60901066,0.008692925,Sigmoid,MSE,39
646,46.39214393,45.32036769,84.73550448,729.3487805,Scale Up,High Network Traffic,GAN,22.62262101,87.95395082,75.84562976,45.36475324,Scale Up,14.48584493,Reactive,83.17260409,0.003573008,Tanh,Cross-Entropy,58
647,68.31608386,88.39111396,341.4594308,395.8574955,Scale Down,High Network Traffic,RNN,13.0443671,62.27152604,78.97467188,51.58052201,No Action,20.40029569,Threshold-based,78.21479052,0.006175318,Leaky ReLU,Cross-Entropy,12
648,6.811569371,74.48516913,701.0042743,161.6332317,Scale Up,High CPU Usage,GAN,9.983703235,94.94643095,74.81714961,27.65396447,Scale Up,88.3564371,Threshold-based,89.35144658,0.002659467,Leaky ReLU,MAE,43
649,12.80303252,25.16588207,184.8729692,124.4106649,No Action,High Network Traffic,RNN,19.44646869,83.46570281,31.98875054,96.48721703,Scale Down,13.00339298,Predictive,8.191418899,0.009355542,ReLU,MSE,89
650,81.83622216,90.95577006,728.8819196,707.1468718,Scale Down,High Network Traffic,LSTM,7.315697473,96.47391863,62.74114299,58.97480111,Scale Down,67.68739352,Reactive,23.11546911,0.003317831,ReLU,MSE,61
651,21.32101376,62.09527616,556.2270901,246.7810742,No Action,High Memory Usage,LSTM,7.2705306,70.9746715,49.24208596,83.70717862,Scale Up,48.18413153,Reactive,80.70467299,0.009850149,ReLU,Cross-Entropy,97
652,39.52051849,90.28540019,96.67389207,727.4230468,Scale Up,High Network Traffic,GAN,5.266780092,55.05491711,27.62743719,23.86125954,Scale Up,68.78893852,Predictive,97.96296636,0.004144114,ReLU,Cross-Entropy,94
653,98.78528653,38.23702787,620.150501,356.1221426,Scale Down,High Network Traffic,CNN,7.620502981,88.58591878,58.71497669,55.62439379,Scale Up,50.60137353,Predictive,53.16884747,0.009475264,Tanh,MSE,68
654,39.18347705,88.15725612,949.0927473,867.285454,Scale Down,High Memory Usage,CNN,16.98042701,99.63879799,36.5595075,98.99382617,Scale Up,51.80050768,Reactive,60.15836657,0.009006701,Sigmoid,MAE,60
655,46.07502799,23.55185067,562.4752386,272.3778469,No Action,High CPU Usage,GAN,13.98761105,80.14970753,93.92480336,77.19107959,Scale Up,24.94681533,Reactive,57.37416858,0.005753201,ReLU,MAE,53
656,62.71127824,90.9667331,823.0320408,464.8702669,No Action,High CPU Usage,LSTM,10.45768186,95.6459792,91.98128852,70.82904353,Scale Up,67.34449295,Predictive,85.93946582,0.004671277,Tanh,MSE,16
657,91.65950984,99.33843862,381.3053743,942.6634258,No Action,High Memory Usage,CNN,4.900707169,54.3240474,87.29751084,77.83289397,Scale Up,71.01118765,Predictive,85.80617677,0.003906069,ReLU,MSE,26
658,37.64097071,0.955452353,216.6176818,52.6266345,Scale Down,High CPU Usage,RNN,11.33893085,97.00490136,10.70536485,8.897186838,No Action,59.50215334,Reactive,59.8723909,0.001045684,ReLU,MSE,50
659,71.48178228,58.25666686,643.9028006,529.1852293,Scale Up,High Memory Usage,GAN,17.51251339,76.53490791,52.30362961,32.06157678,Scale Up,4.491293016,Reactive,34.69270855,0.008517184,Leaky ReLU,Cross-Entropy,78
660,76.20422077,1.897956467,956.6918918,222.0211945,Scale Up,High Memory Usage,LSTM,5.290038054,64.76132244,37.92766621,22.58696073,Scale Up,78.87242238,Reactive,72.17335105,0.009951188,ReLU,Cross-Entropy,54
661,73.75525883,56.62109028,664.6672417,561.1698013,Scale Up,High Memory Usage,CNN,13.9634085,69.22272977,28.14804815,89.37236494,Scale Up,36.6823035,Predictive,99.05368898,0.00114825,Sigmoid,Cross-Entropy,45
662,29.83309741,71.49675856,799.9844982,569.0063186,No Action,High Network Traffic,CNN,13.06787535,68.76578028,67.44239149,75.12811178,No Action,17.99913751,Predictive,25.88075501,0.006950636,Leaky ReLU,MSE,75
663,49.03355817,98.97762166,192.2165806,243.1252518,Scale Down,High CPU Usage,RNN,21.2485812,80.15324414,10.77385971,53.9483955,Scale Up,25.36314262,Predictive,66.4153793,0.009645914,Tanh,MSE,94
664,4.859497881,8.182811996,332.2035709,478.1807389,No Action,High Network Traffic,GAN,6.294765323,92.80475591,17.04022243,39.17232522,No Action,21.28790417,Predictive,97.60090765,0.009531477,ReLU,MAE,1
665,52.90580576,78.90679627,965.0972469,621.815343,No Action,High CPU Usage,RNN,4.896477612,79.81415197,42.090965,95.08900585,Scale Up,72.04838339,Reactive,79.27824881,0.00973808,ReLU,Cross-Entropy,72
666,39.90884959,81.62402156,818.0706178,738.223427,Scale Up,High Memory Usage,LSTM,22.38465574,57.91592305,82.29784316,24.32441896,Scale Up,56.16166232,Reactive,99.50507538,0.001477424,Tanh,MAE,26
667,52.72554373,25.16495201,684.3240868,676.7639905,Scale Up,High Memory Usage,LSTM,11.12028433,84.33757434,14.1597398,37.90213223,Scale Up,57.5880351,Threshold-based,84.17505226,0.005243085,Leaky ReLU,Cross-Entropy,43
668,45.21642308,92.80690842,448.0404522,53.88095479,Scale Up,High Network Traffic,GAN,2.074026213,52.79955614,60.85134673,88.91540033,No Action,94.82398898,Reactive,43.74526462,0.006040087,Tanh,MSE,81
669,90.95327489,7.223652163,467.4598399,624.65109,Scale Up,High Network Traffic,RNN,8.097979153,71.43767098,8.034335449,34.95109664,Scale Down,38.52404618,Reactive,97.62796396,0.008772162,Leaky ReLU,MSE,57
670,90.4770469,86.05272732,281.1040613,93.20886357,No Action,High Memory Usage,CNN,17.35799352,73.22930312,45.47390239,53.04426181,Scale Down,28.91319039,Predictive,8.658464189,0.009448033,Tanh,MAE,87
671,84.46840454,59.05069372,941.4843243,391.4672126,No Action,High CPU Usage,LSTM,19.15561292,86.24446099,12.48871244,43.26134971,No Action,72.16729028,Predictive,48.76442145,0.008379441,Leaky ReLU,MSE,36
672,42.85029779,87.20747281,642.2682135,203.2055911,Scale Up,High Network Traffic,RNN,14.06667384,98.75062362,11.32442513,90.79526502,Scale Down,48.26041259,Threshold-based,57.16849858,0.00853375,Sigmoid,MAE,22
673,12.50840288,16.24865452,412.8501272,838.1735522,No Action,High CPU Usage,GAN,5.610523351,71.05061738,31.17259108,69.69826776,Scale Down,85.20346245,Threshold-based,19.37227125,0.001379595,Leaky ReLU,MAE,90
674,62.78489957,85.55674586,695.833074,373.0646303,No Action,High Network Traffic,GAN,9.250819252,54.83516824,12.78424594,43.69833657,Scale Up,53.33376357,Reactive,57.12049946,0.009424305,ReLU,Cross-Entropy,27
675,52.07548043,58.1792933,655.6855792,192.9225835,No Action,High CPU Usage,LSTM,16.82279084,63.01884992,44.49760582,95.03003224,No Action,85.21436343,Threshold-based,64.50445672,0.009314015,Sigmoid,MSE,47
676,79.96549269,23.54314095,433.3660589,593.1144718,Scale Down,High Network Traffic,RNN,9.607853981,81.47481915,46.34753511,11.77014545,No Action,51.23484641,Threshold-based,74.29371167,0.007632253,Sigmoid,Cross-Entropy,34
677,72.73643865,70.63357071,745.2679707,229.308849,No Action,High CPU Usage,CNN,1.337910978,63.49403313,24.80936264,57.30923794,Scale Up,26.46243144,Threshold-based,7.195608405,0.008818964,Tanh,MAE,32
678,83.16386094,81.59042984,158.3958294,514.6909972,Scale Down,High Network Traffic,CNN,19.98438503,58.29199113,85.88807451,66.50660778,No Action,85.63969967,Reactive,28.96712291,0.006522792,Leaky ReLU,MAE,24
679,27.21762125,36.48319976,684.2679368,433.9900924,Scale Up,High Memory Usage,GAN,13.38497275,75.68794405,73.35453203,5.465338901,Scale Up,62.56751663,Threshold-based,4.133636211,0.002906715,Leaky ReLU,Cross-Entropy,39
680,72.79703088,47.80518439,846.0837577,862.6357764,No Action,High CPU Usage,CNN,16.60144338,92.80340467,90.17802933,51.82502038,Scale Up,34.42946803,Predictive,59.22862318,0.001593949,Sigmoid,Cross-Entropy,70
681,9.496433739,66.43707233,412.7139423,268.8515761,Scale Down,High CPU Usage,RNN,4.971287999,71.71302411,37.49865824,58.10804287,No Action,73.44393357,Threshold-based,5.710198453,0.002558214,Sigmoid,Cross-Entropy,33
682,67.10805683,80.25987854,684.1175275,924.7973361,Scale Up,High Memory Usage,LSTM,11.76988194,58.25777882,88.60166829,86.55892477,Scale Down,8.192125996,Predictive,49.39521933,0.004026625,ReLU,Cross-Entropy,69
683,67.62787509,67.35493737,410.2891543,210.2967161,No Action,High Network Traffic,RNN,3.095001076,81.06123631,75.52216624,69.70059804,No Action,56.75628861,Threshold-based,70.86084644,0.005198677,ReLU,MSE,91
684,37.06432623,42.11087803,971.0957636,34.77979002,Scale Down,High CPU Usage,GAN,8.205876292,65.99611168,1.546382504,30.59210967,No Action,45.0155596,Reactive,64.26707521,0.003855882,ReLU,MSE,48
685,16.47328598,3.516429687,488.6486474,41.76349006,No Action,High CPU Usage,RNN,2.597491385,75.49062294,27.66084839,39.60770283,Scale Down,79.19865384,Reactive,40.28133994,0.006571806,Tanh,MAE,10
686,51.3276224,39.74812521,953.288013,597.3987983,No Action,High CPU Usage,CNN,10.80984008,91.25982644,35.45020193,66.32595564,Scale Down,5.338575775,Predictive,53.56247578,0.001602855,Leaky ReLU,MSE,70
687,86.8945606,35.56961016,951.0675205,638.7421653,Scale Up,High Memory Usage,RNN,13.87062619,50.34686847,55.68374836,90.80900571,Scale Up,58.08997189,Reactive,36.23044372,0.007039688,ReLU,Cross-Entropy,62
688,78.78901691,2.340900801,880.4773549,932.5315177,No Action,High Memory Usage,GAN,7.036359588,53.70217433,37.9650728,11.38862393,Scale Up,46.65541168,Threshold-based,76.48760322,0.006850645,Tanh,Cross-Entropy,3
689,74.0086333,15.05101846,397.0576625,837.2659182,No Action,High Network Traffic,LSTM,23.94442216,91.48282569,23.17979376,43.930038,No Action,6.311391669,Predictive,99.24152385,0.00162172,Leaky ReLU,MSE,36
690,18.68446662,55.8956994,882.0855378,153.6851287,Scale Down,High Memory Usage,CNN,21.07047878,61.09820624,98.90302092,85.00197163,Scale Up,0.768419782,Predictive,82.24488423,0.001272403,Leaky ReLU,Cross-Entropy,82
691,78.78508389,57.79103894,864.5127309,973.5928597,Scale Down,High Memory Usage,GAN,22.04362421,71.59230666,42.61857517,36.40269207,Scale Up,31.94418352,Predictive,70.39914206,0.001817851,Tanh,MAE,52
692,12.67764834,62.03392394,171.4414691,125.2872892,No Action,High CPU Usage,CNN,19.87334308,83.61128195,44.38828733,12.00209787,No Action,15.31422039,Predictive,83.73188394,0.002200962,Leaky ReLU,MAE,2
693,58.49183699,42.35370185,228.4041148,363.638599,Scale Down,High CPU Usage,LSTM,13.72708676,65.13317167,13.05973712,46.82238042,Scale Down,42.72318802,Predictive,56.3898166,0.005116238,ReLU,MSE,28
694,0.962756935,25.38186189,110.6042,563.1793159,No Action,High Network Traffic,GAN,18.86844447,94.59253615,33.57714376,97.4968873,Scale Down,45.16511069,Threshold-based,52.65005698,0.003652699,Tanh,Cross-Entropy,28
695,81.07811177,20.2162728,978.6091119,356.1352142,Scale Down,High CPU Usage,LSTM,17.6484048,94.24425617,88.46867736,6.275504271,Scale Down,81.35153714,Reactive,64.46128744,0.007301527,Leaky ReLU,Cross-Entropy,33
696,7.8638575,0.697945535,952.6902327,964.365373,Scale Down,High CPU Usage,GAN,22.13587165,95.13164886,92.91167846,70.60207062,No Action,80.01352379,Reactive,51.63134184,0.003294883,Tanh,MAE,99
697,91.68751309,41.8357848,554.9263731,321.3029586,No Action,High Memory Usage,LSTM,4.185037017,81.32849869,97.87754605,35.2827957,Scale Down,81.80074538,Threshold-based,88.57331183,0.006432101,Tanh,MAE,2
698,78.16925387,84.3613942,766.1420552,623.2727397,Scale Up,High CPU Usage,LSTM,11.33443386,61.38554856,47.66402836,53.05107053,Scale Up,87.58318995,Reactive,29.73343231,0.00378595,Sigmoid,MAE,78
699,83.09600604,60.17595489,435.7615363,948.9211835,No Action,High Network Traffic,LSTM,18.11337142,97.6226967,62.58373513,36.50263466,Scale Down,35.89694015,Reactive,16.30866772,0.009189959,Sigmoid,Cross-Entropy,77
700,91.91065815,75.2819171,110.3010245,811.0011811,Scale Down,High Network Traffic,CNN,6.482298141,98.69573,2.402489723,69.04131937,Scale Down,94.90431174,Predictive,82.58326695,0.004484252,Leaky ReLU,MSE,2
701,3.044120469,30.90543292,364.4717224,864.9561277,Scale Up,High Network Traffic,CNN,12.99865294,88.10522549,37.8105805,17.03655313,No Action,87.34484409,Threshold-based,22.28301038,0.008117686,Leaky ReLU,MSE,13
702,49.59370878,89.23275552,824.5650346,743.8870681,No Action,High Memory Usage,RNN,20.47741792,96.00603201,61.0543215,88.25166685,Scale Down,38.16422933,Reactive,98.39263931,0.00157726,Leaky ReLU,Cross-Entropy,74
703,30.93295022,78.31995621,969.7216598,280.347724,Scale Up,High Memory Usage,GAN,6.126766134,88.65852677,13.78826204,14.7800009,Scale Down,10.02009031,Threshold-based,4.986011239,0.005533229,ReLU,MAE,19
704,31.86160844,99.3582127,253.5847846,267.8860585,No Action,High Memory Usage,LSTM,14.21543093,54.18934876,4.308564633,46.26200316,Scale Up,55.6713459,Reactive,12.3903277,0.004465548,ReLU,Cross-Entropy,67
705,4.325306343,43.20927636,197.6006603,409.2168478,Scale Down,High CPU Usage,GAN,22.55191511,96.3213273,63.77182925,36.68925565,Scale Down,48.12855258,Reactive,88.6217017,0.00423454,ReLU,Cross-Entropy,79
706,73.48067033,58.63867786,964.3425723,738.0977079,Scale Down,High Memory Usage,LSTM,5.409993112,89.10237465,90.82403829,55.99505271,Scale Down,78.4375564,Threshold-based,39.92789294,0.00124644,Tanh,MAE,31
707,11.72655091,4.466057555,890.9786243,351.955029,No Action,High Memory Usage,CNN,11.87788975,75.7549375,81.1736617,21.36345553,Scale Down,96.95869179,Threshold-based,80.60161055,0.004054058,ReLU,Cross-Entropy,47
708,12.88934362,0.19574313,696.0767961,465.7214901,Scale Up,High Memory Usage,CNN,13.32082318,95.28153515,83.71641182,65.16041958,No Action,24.07899491,Threshold-based,29.74351412,0.001263572,Tanh,Cross-Entropy,88
709,49.02370967,0.960428774,299.294711,692.2102967,No Action,High Memory Usage,CNN,23.87338745,83.16162989,37.7802173,98.35575555,Scale Up,89.86174391,Threshold-based,88.30707365,0.007783927,Tanh,MAE,3
710,55.80766592,29.79654448,185.8664534,926.7839675,No Action,High Network Traffic,CNN,12.94603479,68.82116846,70.4715875,1.654790701,Scale Up,81.80888612,Predictive,95.78317183,0.001393132,Sigmoid,Cross-Entropy,45
711,57.98648693,94.00119005,565.8117572,815.2744754,Scale Up,High Memory Usage,GAN,1.18625434,60.67089,5.664681055,11.00683131,Scale Up,42.20125186,Predictive,23.98629713,0.003332116,Leaky ReLU,Cross-Entropy,70
712,58.68664108,69.61604392,451.6466384,177.0429705,Scale Down,High Network Traffic,GAN,21.15831704,51.79150497,19.39036422,15.69075919,Scale Up,42.73470304,Reactive,20.12669839,0.008074224,Tanh,Cross-Entropy,92
713,86.47916094,41.26636764,146.4318241,242.3974858,No Action,High CPU Usage,GAN,12.62718214,53.30462385,77.31723039,70.47065735,Scale Up,27.69297345,Reactive,45.42044023,0.002233054,Tanh,MSE,20
714,72.03996474,98.6314202,268.0221343,888.8356626,No Action,High Network Traffic,RNN,14.07879105,55.84453722,62.64440886,68.39724774,Scale Down,54.0587913,Reactive,37.07048601,0.001203445,Tanh,MSE,17
715,31.8686289,93.32438888,501.4186822,715.4271947,Scale Down,High Memory Usage,GAN,15.57792349,91.19702961,16.31214777,80.23939668,No Action,49.51492269,Threshold-based,68.25867352,0.004010063,Tanh,Cross-Entropy,77
716,67.01298819,28.26831949,529.3720583,724.4190721,Scale Up,High Memory Usage,GAN,12.82025658,75.48276261,16.15906359,79.08981904,Scale Up,76.29144343,Predictive,66.36341358,0.001997504,Leaky ReLU,MSE,31
717,36.57276485,16.34725338,610.1667011,601.601375,Scale Down,High CPU Usage,CNN,10.19324915,58.3680209,31.75083568,63.24686883,No Action,39.18344223,Threshold-based,23.56365169,0.001528843,Leaky ReLU,MSE,48
718,28.10055855,59.32256226,224.4554105,808.2117241,Scale Up,High Network Traffic,RNN,23.11424311,76.7440065,93.42130339,8.747697617,No Action,13.69736295,Threshold-based,20.62381574,0.004620517,ReLU,MSE,86
719,36.73952511,18.22660736,11.21889233,615.549983,Scale Up,High CPU Usage,CNN,21.35795101,69.1880224,33.59769579,20.51629673,No Action,1.838653761,Threshold-based,96.97115911,0.00910861,Sigmoid,MSE,75
720,13.47101843,63.765813,167.4367948,63.36033149,No Action,High Memory Usage,RNN,7.501912123,97.0723274,93.45024844,26.19918252,No Action,79.5469312,Reactive,48.83761357,0.007626481,ReLU,MAE,76
721,35.51594979,73.4945163,232.4797868,218.8569038,Scale Up,High CPU Usage,RNN,20.35356104,59.13582863,37.96853678,23.37279007,No Action,16.92125897,Reactive,96.4395651,0.004927778,Sigmoid,Cross-Entropy,21
722,16.0741141,23.35277483,606.6233842,857.9245823,No Action,High Memory Usage,LSTM,14.90081075,60.25434081,3.784847359,31.18553656,No Action,46.12946775,Predictive,53.55489066,0.004387322,Tanh,Cross-Entropy,31
